Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
7d8e29fa-45bd-4655-acf0-7231661cdf6c,34,Female,Auto,66303.21,21,9,0,3275.24,19088.28,Medium
5209f542-3948-45ae-aaa7-37c493b5cc0c,56,Male,Life,143121.38,12,5,0,4538.88,25775.92,Low
ab1e5cb7-b659-42e0-bee7-2d70e33410f9,39,Male,Life,98378.15,17,2,0,4690.94,48159.33,Low
dfb4c98b-de94-479b-9760-1a11280285aa,43,Male,Health,95279.43,1,0,0,3857.46,25265.31,High
27b73f19-6e50-471f-94f8-8d6a7cbcf36b,79,Female,Auto,50147.15,12,9,0,1686.71,38786.26,Low
5d9f2a31-994e-4677-af70-d80074e48ee2,61,Male,Health,26070.72,29,7,0,4416.47,37488.98,Low
7b4e0513-250f-48de-83b9-6a606fe20b0d,42,Male,Health,142874.52,13,0,0,4499.7,28365.56,Medium
9755dd43-a0b7-4bd9-8100-03fc9c15d5c9,34,Male,Auto,60785.58,9,1,0,2152.59,6622.08,Low
6f2dfcea-0455-41a9-94af-864e23f52746,30,Male,Health,77536.57,29,2,0,1323.42,11016.06,Medium
e58a9763-9605-4de3-b147-4e9b2c532b67,37,Female,Auto,34903.19,3,5,0,4435.97,12083.0,Low
1339b01d-4219-403a-a2d3-d3c9e5147554,42,Female,Auto,128800.16,14,3,0,4482.94,2029.12,Low
3b7a414a-87e1-423d-9c82-13f4d8628f3e,21,Male,Health,23592.14,7,3,0,954.08,19022.98,High
b5f4b5b1-ba01-403f-9a73-dc5c36bf8090,27,Male,Property,128418.8,14,8,0,4851.43,30564.63,Medium
8c14aac4-0400-4975-a36d-50de9bf0d8bc,20,Female,Health,38237.05,13,5,0,2898.86,7298.89,Low
be7530a8-7736-4ca9-9175-aec6f6b277b5,58,Female,Life,135253.33,28,1,0,4971.79,8834.3,Low
d09f2845-9684-4852-8c9e-2e819cd36cc8,62,Male,Health,114870.44,26,6,0,2502.54,35378.62,Medium
80da2611-29cd-4504-a20c-9cc62e2e098a,35,Male,Auto,41407.13,20,2,0,2899.78,8545.74,High
836de93f-721f-43a6-87c8-b5af528a6077,64,Male,Life,93556.34,8,8,1,1697.37,6853.25,Medium
9d39b14d-e436-4ae7-bfcf-f81d27479e70,53,Female,Auto,60645.32,19,5,0,4545.26,48894.31,Medium
9f83cb7d-d246-4463-9f68-92819f1d669f,64,Male,Property,43170.3,2,7,1,2496.7,835.29,Low
9fbd1923-d463-414d-b8a0-394a752f0956,39,Female,Property,131693.69,25,0,0,4165.76,16337.87,Medium
df3fafa2-7917-474d-b265-96bbc22d92ca,51,Female,Life,72457.96,14,1,0,858.8,1843.34,Low
adf40523-eb88-4d4d-ac76-81a589d7871d,64,Female,Property,71810.68,23,5,0,4047.11,41918.6,Medium
287c84c9-ac99-422c-98bb-822e114120e9,25,Male,Property,42085.27,16,2,0,2706.09,29218.43,Low
4fe575ca-b211-4a25-b852-f47a58b40718,57,Male,Health,69798.54,24,0,0,524.34,2492.8,Medium
ca491db4-0d7f-4ffd-b742-770a20c03875,66,Male,Health,133310.19,15,5,0,1518.18,30806.57,Low
c99a88cc-2603-4a7f-8736-e2117e66a88e,61,Male,Property,67206.73,3,4,1,1371.79,6242.51,Low
8f05368a-8d9d-4f8c-828a-bd0e13fa813e,36,Female,Property,143708.46,10,8,1,3882.94,24837.06,Low
9c6c7eb8-cefa-45ce-93b9-ba961b7a1b7e,59,Other,Health,143020.16,24,5,0,2647.41,33503.7,Low
8a673a56-8efe-4748-ba40-8c960e89825a,58,Female,Property,38836.83,7,4,0,1218.73,7510.5,Low
25338200-173f-484a-9e1d-42707142a2f7,54,Female,Property,43050.46,2,0,0,1655.61,24902.82,High
8a2dec2a-0c27-40f6-a5b3-5e865de8b337,23,Male,Auto,132147.63,18,0,0,2768.35,22924.81,Medium
8f14314c-f934-4e42-ba00-813cf1b1f98e,69,Male,Property,71058.92,13,0,1,588.37,45795.95,Medium
46a565e2-c0e6-4328-b94d-8603b8f01641,43,Male,Life,20568.62,8,6,0,2408.57,49785.5,Medium
ef57bce5-55d8-4df4-aad3-ff9d2e2c5084,51,Female,Auto,55603.34,2,5,0,3551.28,32758.27,Low
26a1032f-a7ec-4ffa-93b0-d0285c6286e6,76,Female,Life,97691.77,3,4,1,2829.9,42757.47,High
7e4b7ab1-1bd4-4e7a-8546-06c3e11c3518,73,Female,Property,123904.58,24,3,0,3191.45,32379.41,High
f3231c14-7081-4b1d-9f4e-9e67dc36f447,76,Male,Health,37340.52,27,7,1,1969.78,43826.68,Low
d85d7e38-11ed-4340-af66-9d71151460ba,62,Male,Auto,34370.38,3,7,0,1323.84,21720.28,High
e9b1be5b-01ca-4772-bbbd-c516b277c23d,23,Female,Health,139872.04,10,4,1,4143.84,30438.69,Low
aa317c2d-3276-4eee-bf0a-a2f9228d43f7,54,Male,Auto,117649.29,18,3,0,4575.36,42273.96,Low
2bb3cd0e-ac8c-4b27-8e36-f22013aa4e8c,74,Female,Health,96671.35,29,1,0,2798.33,45912.48,Low
e277095c-1309-453b-adcc-76ebe428425f,50,Female,Auto,119994.28,15,6,0,1872.69,1331.67,High
16df8ab3-d62b-4c52-a919-619efafa7cd3,70,Female,Auto,75751.07,22,4,0,2800.42,5287.24,Medium
48e34f83-94bb-48f9-ad23-dd3fbf8b88cb,39,Male,Life,118599.25,21,2,1,4455.43,46565.49,Medium
e8c72446-67ac-4282-8dc8-06d3a722c7bb,38,Male,Health,68334.39,16,8,0,3611.33,28468.59,Low
904744d0-46d0-400c-b266-b411045ed69d,23,Male,Life,51732.29,29,8,1,4363.77,49510.59,Low
c4c05dc9-59b0-4c6f-8302-b4f99a4925c6,23,Male,Life,114771.74,9,9,0,1977.71,39652.39,High
dadcafaf-a8b0-491a-9419-9b304e27bbca,72,Male,Health,74557.4,23,7,0,3703.91,40925.2,Low
3a942c55-dbe3-4a9b-a057-7ca5eed76810,65,Female,Auto,147579.02,16,0,0,3438.72,19367.51,Low
09c90413-e043-4bcd-9a75-be70cd964fdd,21,Female,Life,65433.07,15,2,0,3072.27,12951.32,Low
1c512c8a-f374-4ead-9420-d5c68ee127d8,47,Male,Health,139824.56,19,1,0,2877.01,29953.13,Low
6b42571e-bef9-448c-a931-d09bebcc447a,28,Male,Auto,141285.13,21,3,0,2979.4,43963.7,Medium
97df08a8-043b-41a1-871f-3cab010e1352,79,Male,Life,51440.88,5,1,0,4323.52,36312.36,Medium
26c861e6-6321-45ea-8538-7a59988bcb24,79,Male,Life,123768.75,6,7,0,4621.98,23661.54,Low
51f9257c-7714-4488-91a0-5c00b135645e,47,Female,Life,76299.69,13,0,0,1007.87,37684.7,Low
18e9fe1d-f727-4b9e-8946-128653362c13,48,Male,Auto,139278.21,10,3,0,3059.47,34550.84,Low
c2581b94-62e4-4940-8343-62466c601854,41,Male,Life,78516.16,11,4,1,4632.84,45661.27,Low
e4b809e6-75a3-4ffc-a6e7-7fafcbd11359,72,Male,Auto,116759.48,13,9,0,1106.33,13251.51,Medium
9f591f90-0c89-4dd3-9c73-d6e79ebc603d,26,Female,Property,80705.76,4,3,0,2357.87,6053.64,Low
92a42c05-30e6-460f-95e2-b7cf19a3e840,72,Female,Life,49614.1,4,7,0,900.86,23555.55,Low
e3a3ffbd-bfdf-491f-a5a0-8edcfd505364,20,Male,Property,45915.52,19,1,0,1010.64,18117.93,Low
35280174-3a16-48df-bbb8-c0c03076c7fe,68,Female,Health,75306.06,21,8,0,4568.5,48745.57,Low
4359ce58-8ec5-4294-b8d9-74d920e399c2,48,Female,Life,118214.31,22,1,0,2507.81,474.46,Medium
cdc7e44a-91ca-4e8a-8dfc-b8daa48e9201,57,Female,Health,98659.29,25,1,0,3599.33,46675.81,Low
fb90382a-5ebc-4efa-a589-7a329cb82d85,54,Male,Health,109521.81,14,1,0,1125.11,47758.45,Medium
02fb905e-89ba-430d-9fcc-4ca5e3f407ed,53,Female,Health,56702.43,25,9,0,598.76,2642.82,Low
a7c3ffa8-754b-4d13-94ae-a02472da35a8,41,Female,Property,82586.59,0,7,0,4507.18,44489.54,Medium
431e52e4-5e0b-450e-bdd4-c38b1329468b,48,Female,Auto,25771.38,24,2,0,3085.46,23591.86,High
f9caa187-bff2-439b-bb5f-8ed1982c08c6,23,Female,Property,126279.21,29,9,0,589.94,38330.92,Low
e361817c-9f16-49ec-a925-783120a23054,19,Female,Property,148685.98,23,9,0,4965.53,4054.85,High
c1c68ec0-0658-4464-8599-14f28c060244,37,Male,Health,72894.28,22,7,1,2714.87,47764.76,Medium
9fedc1fb-ad39-4e10-8390-60390342fb84,45,Female,Life,21425.27,8,6,0,2641.44,30416.67,Low
ac41bcc5-5731-4515-83ad-59103b76b62c,28,Female,Auto,42073.04,2,9,0,3294.11,44944.85,Medium
7ae34786-ccae-4dea-b5b2-053e7d321972,21,Female,Health,104828.49,25,3,0,535.57,33680.86,Low
75c17a64-36fb-4e07-a468-58f455410acd,32,Male,Auto,99570.31,3,6,1,3061.12,26886.83,High
14d7e0ca-0d62-4971-8da0-30282a66a674,23,Female,Property,122422.41,15,7,0,3332.68,8707.53,Low
363fb232-14a9-4556-b8f8-3329ef182d81,71,Female,Auto,53004.92,6,5,0,1836.29,8979.91,Medium
351f5c5b-1112-4ed9-ac4c-0348c79b2c99,66,Male,Auto,119272.15,21,5,0,3770.84,23681.26,High
be411a36-3527-4a2e-a76b-eb2c11820468,47,Female,Life,109437.92,13,2,0,2198.44,43535.07,Low
22babe69-2ea8-4ee3-b9c2-a46507993349,73,Female,Health,61965.88,15,4,0,3729.98,5849.41,Low
2952fdc0-4c71-4a93-8cb9-cfaf86309b66,55,Female,Auto,90913.46,28,9,0,1147.21,49919.42,Medium
e75fd97d-55c9-4132-9ed0-1488bb620e2d,68,Male,Auto,39145.6,17,1,0,4611.64,43808.02,Medium
3519d822-267d-4c60-9e75-4694ba0fa3c6,79,Male,Property,78833.39,15,4,0,4457.56,19688.68,Medium
cda7468e-fc63-444b-b4e5-8f8617791906,74,Female,Property,134555.65,15,4,0,1177.82,12730.6,Medium
d98f45ae-2f7d-4a3c-abfe-770122a5af35,19,Male,Auto,74754.88,1,6,0,4723.04,46107.61,Low
c51c78ee-6b5d-42d7-9561-13520262587f,32,Female,Health,129143.67,9,3,0,3010.01,6248.26,Medium
7cc1bdd8-e72d-49e9-bdd4-e1cb95b37609,28,Female,Auto,96732.94,6,5,0,3657.42,17429.77,Low
3096d5e4-1788-48e6-8357-bcb9e2fa72bb,25,Female,Auto,44943.97,24,8,0,4281.32,4287.23,Low
b6c69340-f093-488b-bf3b-798cbca54627,43,Male,Life,95543.81,26,3,0,876.06,47677.77,Medium
fc496d2c-65dd-4611-ab3c-ebdb4bac5af0,68,Female,Health,85777.83,14,5,0,1261.78,30919.39,Low
854c8458-fa14-464c-a6bf-16e4e77b8e0c,62,Male,Life,71823.37,27,8,0,1806.76,16875.36,Low
10422081-e247-4ac1-b2f3-025d4012c6ca,61,Male,Health,35551.96,8,9,0,2647.42,13846.61,Low
bd704cf4-c7dd-4f74-8f05-247925e6eccc,22,Male,Health,74172.13,6,0,0,2057.25,22260.31,Medium
24594d82-da28-49f3-a10f-0706eddfbf66,23,Male,Health,29459.11,26,7,0,2776.31,4659.79,Low
e678d419-299b-446e-81fd-a14212b47301,43,Other,Life,32839.98,23,0,0,1336.63,44478.51,Low
b3aa96ea-6a35-43a6-b7e0-fcf9c41bfa49,71,Other,Life,74069.15,15,3,0,3569.69,25595.92,Low
721ad91a-87f3-49ae-a599-9071a08c00f8,21,Male,Life,59699.59,25,2,1,750.81,36282.4,Low
b2341326-9aba-432c-9229-871518ce1426,36,Female,Property,140320.76,2,3,0,2126.52,11763.92,Low
1de88258-e964-4067-8951-1c33ca1259df,37,Male,Life,68841.75,16,6,0,1305.65,25237.09,Low
0f473859-9c47-46b8-a3cc-2b48e4942462,50,Female,Property,118521.56,22,8,0,3784.7,10633.2,Medium
43d66c60-5461-4f17-bc72-85f57c18f7b9,37,Female,Property,88932.18,7,8,0,4476.44,40823.12,Low
6075534e-b4a1-45d0-b808-5f6841aede18,66,Female,Property,111531.14,1,9,0,854.54,38786.22,Medium
a59584ae-b590-4a0f-a5c9-f5b6d172da0e,29,Male,Auto,53815.08,24,0,1,4032.67,7495.3,Low
f97f238c-2ea1-41f2-83f5-84ab89fff8d7,64,Female,Auto,142447.65,19,9,0,4530.75,3817.89,Low
0bdfedeb-2a96-4a0f-a20d-7c666e99201d,18,Male,Auto,88911.5,25,0,0,4882.87,41227.42,Low
d5cc4ed2-38db-4281-b3b2-c8c3caaeed3e,43,Other,Property,128072.13,26,8,0,3107.24,5571.43,Medium
979993a4-323a-4a92-9167-cdb76902db79,31,Male,Property,67455.94,24,3,0,1973.26,27469.35,Medium
3b289330-1c3b-4d41-9fa2-758fec469fdd,55,Female,Health,33027.48,28,2,1,1948.88,26770.92,Medium
7b8aba83-cbdc-4935-8d9c-d9f2ebfb6d16,54,Female,Property,107582.51,2,8,0,2205.37,10226.91,Low
76b5cd84-22e9-4bd4-ab76-a0897d3b1709,79,Female,Auto,21008.75,7,4,0,3257.0,29608.69,Medium
5c5124b4-3010-421c-bd5c-bbdd440c0d92,28,Male,Property,81788.09,26,5,0,2706.04,25187.48,Low
1d8d6260-b2c9-4ea1-8870-09e9649c72d8,53,Female,Property,45064.25,1,0,0,3441.36,25508.54,Low
5afaa9c6-6c23-400b-9b96-fed9b7d3721f,30,Male,Health,101558.82,29,0,0,676.91,18049.03,Low
3b8344d9-a5cc-4a26-8135-cf85449c30c2,60,Female,Property,147324.58,18,6,0,976.47,41937.58,Low
1200aa83-0557-47fc-ad8b-99801eebdc95,20,Male,Life,80372.38,16,9,0,4894.43,4310.09,Medium
ffceb39e-66ab-4734-ad2b-a5e3e181c909,50,Male,Health,126274.77,4,7,0,4979.23,21987.29,Low
a7b6faaf-c01c-452d-aad2-7335184cd63a,23,Female,Property,86011.94,19,7,0,3859.96,13064.84,Medium
85ce75b8-bc9b-410a-a7e3-532af3729623,67,Male,Property,84459.2,28,6,0,1653.79,42436.82,Low
24c4e131-2910-4436-8c64-84f69568fa7a,73,Male,Health,140955.05,16,8,0,4790.22,11331.52,Low
d662d575-5a9e-45bd-8e1e-a6de67b144c6,27,Male,Property,135695.56,9,0,0,1461.66,38374.54,High
b4242ccc-fb7c-40da-b86e-b92202a5856a,22,Male,Auto,122154.06,8,1,0,3791.44,30614.61,Medium
02969121-73b8-4df3-b4a0-ee567928604c,40,Female,Life,58513.25,21,2,0,1018.66,43752.03,Medium
08e193ad-3c00-4b4f-822a-10612681ade4,27,Female,Life,90851.09,5,4,0,3420.07,29730.32,Low
24c7495b-bcc6-4ba6-a7be-88daf5ae7020,61,Male,Auto,49106.64,29,3,0,3917.82,27868.57,Low
8352813b-6f23-4fe9-bb0a-be7173a26e67,19,Male,Property,77709.17,10,3,1,4368.38,40076.38,Low
e9b02e39-fe74-40d9-8eab-83093b664e3c,30,Male,Property,82947.7,1,7,0,3804.38,28168.07,High
df7df314-ae29-4e59-8baa-5a7a2e0b2863,57,Male,Life,128113.21,29,7,0,4655.68,42242.65,Low
7b9d265f-6eae-403b-9edd-4b3753adf8b0,19,Female,Property,136483.69,22,6,0,2844.15,2560.97,Medium
51fb927c-714f-4906-a6c3-51e902d85a2d,37,Female,Life,73900.61,11,0,1,3548.43,24807.98,High
8a9f3f24-d3ae-4c4a-8efa-44f0c901d9c4,18,Male,Life,22301.58,11,9,0,2162.98,40653.31,High
41272bdf-6a60-405c-a8ab-4fba5b6ef6a3,54,Male,Auto,132030.6,15,3,0,546.75,42433.42,High
7b63f55d-9b0c-41e6-8782-991ba537d97e,26,Male,Life,42656.23,24,0,0,3905.12,41719.36,Medium
289c7702-b1e2-4f42-beda-bc9d7c4a554d,34,Female,Property,100844.66,21,4,1,4414.37,30258.63,Low
82942dd0-3790-4b33-8e8c-e2a6af43a02d,26,Other,Property,23246.22,26,2,0,1282.66,49699.17,High
240a2152-5c87-413c-9aaa-544779103322,28,Male,Health,71935.84,23,2,0,628.88,9151.18,High
a61bf232-2b75-4ced-8883-fe9e7855b9b5,32,Male,Property,148174.84,11,3,0,1240.26,8805.43,Medium
dcbc2ee9-c220-4961-971c-406666dfcb55,41,Female,Health,33090.17,20,1,1,4528.8,1737.85,Low
e633266b-fe9a-4558-b590-3041d6cced14,55,Female,Life,75080.11,17,6,0,1829.8,49467.93,Low
410a0d65-6d1a-4fbf-bc01-6c9f263f41e4,72,Male,Property,59929.49,12,3,0,1551.67,17466.22,Low
c0822720-c931-462a-a98f-ee2846993ca1,52,Male,Auto,137661.46,14,4,0,565.65,38126.5,Low
baa1657a-41fd-46fa-ad52-96fd760cf606,47,Male,Auto,133014.21,15,1,0,1836.75,3079.54,Medium
b39df3ce-fcca-416a-b2ef-f65c98dfcbb1,48,Female,Auto,50900.84,3,5,0,3720.38,15004.54,Medium
b4a7d63a-28f9-4023-917b-cd1c757f694a,66,Male,Life,30554.41,11,8,0,4815.9,31229.98,Medium
4f29ee4c-04ee-4ff3-a87b-c07a3b3c86c2,22,Male,Life,101527.99,16,7,1,1907.34,26286.53,Low
2b08ab2e-9a20-4edd-b747-dee7bf0763c8,79,Female,Health,63727.93,0,7,0,1583.08,10466.64,Medium
50fcbc6d-8f0a-4939-a7ea-7f02ea320878,77,Male,Auto,107370.97,21,1,1,4496.31,23133.49,High
919086a5-ae6b-4b4f-a339-35751ee515f5,61,Female,Health,24175.57,17,3,0,4336.27,5528.22,Medium
2dfd7749-b91f-43b1-9cfb-696b49a892e8,67,Male,Health,37341.9,21,7,0,1976.72,27180.9,Medium
68da08df-6c46-4410-87f9-b15911cb9d03,31,Male,Property,109228.39,15,0,0,809.62,4937.38,Medium
c91e13b2-180e-40c8-9562-b7fe45321106,70,Female,Property,47608.19,0,7,0,4963.95,31833.18,Medium
332714c3-03f1-482b-b532-e059b6e89f72,73,Male,Auto,131486.4,26,2,0,3563.17,7852.34,High
a6b77ff2-1e83-4acb-86e4-e74d55233f6d,28,Other,Life,27616.82,9,7,0,4669.61,27399.59,Low
8f57ce0c-7f6c-412e-877e-56d981c15c7b,26,Female,Property,48012.66,18,5,1,2038.44,6543.12,Low
fa2aa98a-ab33-4f4c-a114-ea5707b4d4a2,51,Male,Life,149812.83,15,6,0,3414.58,20095.45,Low
b54c3dbd-af42-4728-b48e-61932d49b199,29,Female,Health,76299.89,13,1,0,3535.24,17656.39,Medium
95c3014e-7983-444e-b3ee-d1d865b58785,52,Male,Health,111385.54,24,0,0,4428.07,37844.89,High
ff1a1b2a-7adc-4096-9063-28065304c08c,52,Female,Health,43746.2,1,5,0,4968.76,32093.97,Low
637df9f9-c3c5-4b5c-b422-bd3c5d3ee9cb,18,Male,Health,99282.94,23,2,0,989.0,46860.73,Low
07885ddb-2543-41f9-89b6-ff0a559a1ba8,57,Female,Auto,114393.79,5,3,0,3340.03,46103.34,Low
255e1b9b-1b6c-4823-9eea-36543692904a,39,Male,Health,60881.96,27,8,0,2013.98,36277.3,High
2d52f09c-cbe8-414b-8d38-454f6d4883ea,77,Male,Property,127756.62,21,2,0,4152.46,38552.23,Low
bc32edb6-e455-4ea0-9684-4885a1b2f84e,46,Female,Health,98444.29,22,1,1,3893.67,31283.13,Low
119e1e43-3cb6-480e-a5a2-d46c9298711e,25,Female,Life,70585.99,4,1,0,4516.33,34614.0,Low
6abb129b-27b8-4135-ac1d-80458c1e9752,28,Male,Property,92493.51,11,1,1,2046.66,30899.4,High
4b77477d-0257-4a2f-b7fc-ce48dfe1d47a,58,Male,Life,94978.91,26,5,0,1330.39,15657.08,Medium
68e9076e-205a-42de-8f52-900162c58f93,54,Female,Life,41519.59,3,1,0,598.11,17599.41,Medium
3cacb8e5-e030-4fa6-b5af-63ee4b1d52b0,31,Female,Auto,72355.21,21,6,0,1649.78,28779.22,Low
2a5e0e48-3727-4646-95f0-3cb27b709a7f,77,Male,Auto,64645.98,23,6,0,2152.27,36036.83,Medium
de0c6924-9d12-43ae-abc6-7998ab52792a,47,Male,Life,72117.35,3,6,0,4757.3,20365.34,Low
cccd1f61-0948-4ab9-b839-bcbf58622fa9,52,Male,Life,118944.38,4,1,0,2711.18,7219.12,Medium
b0f3031a-e399-4127-b26f-58be5d898ff9,38,Female,Health,82729.99,6,6,0,3003.98,23024.92,Medium
ca79ecdd-86bc-457f-8949-cbc943233c01,54,Male,Property,142241.1,5,9,0,4460.58,48163.07,Medium
10f882ce-38e4-4aef-bd1e-36093df2eebb,22,Male,Health,58177.93,12,7,0,4482.81,10782.93,Medium
00e05e6b-d3c5-493b-a658-9080e9f4f98b,36,Female,Auto,74041.47,3,7,0,2875.62,32488.55,Low
d7f590da-3a0f-4c0f-867c-ab4a93237077,76,Male,Auto,122304.39,12,1,0,1011.67,49128.84,Low
3b0867c1-fe29-49ec-8f8c-f2fb1274e843,31,Female,Health,90983.2,3,4,0,1717.32,18874.26,Medium
ca79e8a0-764e-4808-b308-4615cb465219,43,Male,Property,91113.66,9,5,0,2556.0,44405.39,Medium
423325df-b191-4f0e-a3e1-ccea37541ef9,79,Male,Life,26934.22,19,8,0,3880.26,43214.03,Low
57510103-e068-4e3c-bf29-d79bd45d2c69,21,Male,Health,71817.96,0,5,0,3702.57,17018.34,Low
37d769dc-225f-46db-a338-f7919af862e2,42,Female,Auto,55195.39,20,9,0,3392.19,5016.01,Medium
7164509d-b8a0-4051-920c-c38c30667988,62,Male,Property,149913.57,7,5,0,4461.11,9009.1,Low
980b5407-3945-4a6b-83e7-90e720836934,59,Female,Auto,60086.16,6,9,0,4111.91,18350.88,High
3e9b9fde-3af5-45c4-9b6f-9263df75a8a8,42,Female,Property,134984.55,4,9,0,4919.51,47960.8,Medium
156a80b4-a739-4914-a34f-bf71fcc761d4,35,Female,Property,107910.39,2,5,0,4501.21,13795.06,Medium
b7b221e4-f145-494e-928b-cdc00703e08a,57,Male,Property,64319.13,14,8,0,1380.45,46350.55,Medium
b0c4a4d3-d15e-43ba-acfc-24a164b8964c,25,Male,Health,90659.47,26,9,0,759.27,9150.1,Medium
3361a398-3104-4b9b-ad50-cfca21547127,56,Male,Health,129269.66,16,6,0,2365.3,48493.64,Low
95cf2177-948d-47b1-a214-cecf49b44d23,57,Male,Health,134837.88,28,0,0,3278.77,14750.87,Low
1e17019d-b4ee-4912-9cd3-d5d943025813,31,Male,Property,40851.2,22,0,1,3393.97,31691.3,Medium
eaaf8429-5404-42f5-bed3-1d06a81b03f9,49,Female,Property,64144.51,12,3,0,1703.81,3577.59,Medium
20c9563b-7e30-4333-ab46-6f4633c273de,68,Male,Auto,63579.01,14,1,1,4369.46,15053.24,Low
eab6ac28-f7e7-4ff8-8c1e-d09dbbfd2b5b,78,Male,Life,25465.82,26,2,0,1981.61,10614.45,Medium
0c20bed5-f2a0-473b-9487-0886d1241c64,55,Male,Health,97770.91,18,6,0,4636.02,270.49,Low
abe2f846-8b46-4389-b0a2-ba9c8c3715f8,50,Female,Property,131126.61,19,6,0,2622.21,7922.81,Low
b5f140f4-2c01-4e75-b248-c0a55fc75e21,40,Male,Auto,69604.67,13,2,0,546.76,29695.87,Low
6800defd-142a-4b3d-a1dd-81772b726b1e,32,Female,Auto,116204.67,20,1,0,1229.19,19557.02,Low
f31f9fa8-c50c-487b-884e-f777ce0de65e,50,Male,Auto,101601.05,12,0,0,960.44,36156.29,Medium
6c2beefa-12ad-4290-ad65-2960100d0e2f,42,Female,Health,68834.34,11,8,0,698.12,33586.62,Low
7d9d05ef-8e59-4a3d-b951-48e00e45389a,34,Female,Health,38337.77,23,9,0,3713.08,39985.05,Low
bd43eca4-e620-4086-b1ec-3004e798d316,50,Male,Life,112212.1,28,2,0,1365.42,43364.55,Medium
c9e07534-5f02-4df4-8012-cb389e205a35,64,Male,Auto,131093.47,22,8,0,4273.79,41009.29,High
258c3a74-080c-4686-9e5c-1b1e31715e67,72,Male,Health,109161.08,8,3,0,1690.11,22458.24,Low
3d04f9ec-e2aa-4ac4-a2a0-57923540c0bd,19,Male,Auto,22324.2,26,9,0,645.47,15505.51,Medium
35e5b820-4fd8-49bb-985e-02d9dacd1cda,31,Female,Property,48110.28,2,5,1,4193.04,25164.89,Low
78ae9506-5f14-43c2-b1a3-ca26f974ee50,70,Female,Auto,29032.4,29,6,1,2597.66,26802.91,Low
a6dd6684-f02e-4592-8555-6fb38bc07761,57,Female,Life,94150.19,10,9,1,3197.77,15727.41,Low
da34bb41-93de-4004-9c17-41bf00ac3623,57,Female,Health,118342.1,9,5,0,2013.02,27046.33,Medium
48a7808d-80f2-4a18-a1e3-51b61e62c76f,68,Male,Property,34375.29,0,0,0,707.18,5378.4,Medium
cce02d79-6210-48fd-9d47-23adfa7fc294,56,Male,Health,128983.92,16,5,0,2165.8,11628.99,Low
0d6856dc-9924-4aba-8311-d56998a52164,68,Female,Property,92216.17,27,5,1,2832.29,37327.8,Low
9125b76d-5409-4f4a-b7aa-a58c6941213f,23,Male,Auto,109695.97,25,4,1,552.59,9223.33,Low
14131e03-88c4-4245-b78b-aab8c75f8585,23,Female,Auto,146282.24,12,2,0,3084.31,7037.99,Medium
e752e146-0fa5-42d6-8a52-314fc2aa6142,20,Male,Life,30878.53,13,9,0,4518.69,14438.43,Medium
c99b5ee2-62e9-417b-a627-2eab1a5a794a,24,Male,Life,137159.12,0,2,1,1480.28,18615.35,Medium
f9661aca-3d9a-43e3-a830-2fd0f758cc96,68,Other,Property,36393.35,1,9,0,4670.46,16494.58,Low
852486bf-5de1-4617-b7e7-c5cb331d4072,25,Male,Life,71084.64,1,6,0,939.24,18792.81,Low
cba19761-d4b5-4442-9423-60840eb0e9d1,59,Other,Life,130687.03,6,7,1,4214.46,7081.63,Low
5e1773da-cf16-46db-960f-599ff208f15d,69,Other,Life,137813.05,8,2,0,4281.46,8353.22,Low
d4aaa0ca-f742-44e4-8616-f7e2fa9bdf35,32,Female,Life,85828.32,23,2,1,1659.92,11868.17,Low
2cbf67a6-5591-481d-8e5a-d0804157e9c3,64,Female,Auto,97233.6,3,6,0,4810.3,20159.4,High
d21d8c8d-749d-42bc-b2e1-bd89aacd7459,46,Female,Life,112059.15,1,9,0,2374.69,16861.37,Medium
e367fef4-4092-45f4-8afd-2d3d7e4db40f,50,Female,Auto,128258.63,18,6,0,1135.65,39587.61,Medium
261e0dd9-0c2b-443b-8c4f-b9bb736b6101,69,Male,Auto,35796.45,25,8,0,3162.72,26323.34,Low
dada617a-f27c-47c9-b003-26a54c9dc314,47,Male,Health,125309.01,4,5,0,4984.77,28827.48,Low
0713864d-bf34-49a8-9182-7555432135cc,56,Female,Auto,82565.9,8,6,1,4546.81,28073.59,Low
8567ac43-7c30-4130-9123-dff66d40cd05,44,Male,Auto,78581.05,23,9,1,1753.71,19998.88,Low
fd978f54-e2a0-47e2-a610-f7167a57a6a7,53,Male,Life,75106.97,12,0,0,3096.44,49026.12,Low
58167af4-0aaa-4bc5-8458-cff8529a7dad,46,Male,Auto,86197.51,11,6,0,1019.15,1962.71,High
86aecef3-4acb-4712-b208-1c7eb57ef9b0,55,Female,Property,142856.57,29,1,0,2578.3,10870.31,Medium
e77b30a6-8b5e-4538-aab6-4c12fc96fb8b,74,Female,Life,91266.49,18,6,0,2853.82,14304.27,Low
819b3bef-ea82-4730-9d8b-f27d2105f820,50,Male,Life,143913.08,8,2,0,1918.75,44076.77,Low
173606b9-97d4-4aa4-848b-ebb3eea4f8dc,78,Female,Life,43437.72,9,8,0,2678.84,45951.57,Low
8054b3a2-a30f-4617-a360-e3807c307816,54,Female,Health,114137.68,18,4,0,4639.72,42320.58,Low
