Claim_ID,Claim_Date,Customer_ID,Annual_Income,Claim_Amount,Claim_Type,Suspicious_Flags,Fraud_Label
28750f31-5b41-4dd8-ba27-c6586bbba6ca,2024-08-17,c7a7480f,63125.0,48511.36,Home,0,0
6f6e8f8a-44d1-4237-8bc9-0401bebe4e37,2022-05-02,2fa31e04,69922.0,28777.39,Home,0,0
08ca61c6-d3b6-46e1-8a07-e9874639817e,2023-04-29,608e8e4c,114074.0,7578.56,Medical,0,0
b6875f83-7fb4-4ad8-b0e1-0bb4cefe4725,2024-06-29,9b87e911,52049.0,19040.14,Medical,0,0
fd1edf21-72e3-4c5c-bf6f-a09d934a51c3,2024-05-19,1c266863,57131.0,39987.75,Life,0,1
e1d8aa3f-4a7d-477b-a7dd-d73f03c56aa5,2023-07-30,bef2640d,62944.0,18685.84,Medical,0,0
c44b71b7-27a2-47bb-b3d1-fd75147ce0c3,2023-07-29,a4783a4c,135765.0,4807.35,Auto,1,0
ebd9ca3d-2dda-4902-8934-49542f70a8e9,2022-03-22,c3faba0d,93963.0,28060.85,Home,1,1
254f31de-b0b5-4882-8961-0cb451db696a,2024-01-13,564ff17d,126884.0,42333.48,Home,0,0
7f15526b-149b-4f23-abb5-29cf986e9ab4,2022-12-31,1f0d3b90,145917.0,39898.36,Medical,0,0
72fad384-d42a-466f-a229-6777548b06e1,2022-05-07,8d603773,44285.0,9168.6,Life,0,0
8bc072fe-5323-47cf-81c5-86f74f0fd747,2022-07-10,17a94d0f,57626.0,33801.85,Medical,0,0
fab08f58-ac7b-46ea-8064-8bf6d5def999,2023-08-09,57da4aaa,62808.0,11414.96,Life,0,0
1d4ce84d-f673-4b9f-86e0-1a402cc5ef29,2022-08-18,73993f70,108464.0,11301.27,Auto,0,0
1447b217-7887-491c-bc5f-0121650d7fa7,2024-02-04,9b4cce08,73871.0,43766.55,Home,0,0
8d87d502-4b3f-4363-a0f5-f2b7f8d2af55,2023-07-10,009830e4,39198.0,12858.61,Auto,0,0
982698e3-0718-4523-b342-18d96b229faf,2024-03-29,f84ff176,39758.0,13530.74,Home,0,0
d2dcb068-8e2c-402b-80c3-2d2a809199cc,2022-09-30,867ae86c,35254.0,532.34,Auto,0,0
17aad61d-c81f-44a5-9286-503711762004,2022-12-22,4692cb96,64238.0,43598.12,Medical,0,0
ff2aef7c-2558-4181-926c-8ea7b4a859a5,2022-05-17,26feea4e,21252.0,39733.44,Auto,0,1
53edb5b5-f3d6-4e24-99a0-e43954dcc784,2023-12-28,6e4f2c1d,59764.0,31552.78,Auto,1,0
e0b8e18a-7308-4a54-b272-39cdcd3354b1,2023-05-26,07289eb6,97709.0,37638.16,Medical,0,0
9e3f2e10-fc24-4ef3-91b6-a3c4dcbf5e80,2023-09-17,6309e7ef,57441.0,8026.4,Home,0,1
96b64371-571d-4db7-9d20-79f9e75c60a4,2022-08-24,8f7fb546,112234.0,23187.02,Home,0,1
9bcd3840-b321-4f43-8d73-ece2bad10775,2023-11-02,79411480,73682.0,17885.36,Medical,0,0
f285acb8-35d8-4ac9-97ee-1e5be0554f68,2024-01-20,e67763c0,79494.0,5141.94,Auto,0,0
07011d02-bb28-4569-9f16-8a9678776c5e,2024-01-10,ae999352,101317.0,24563.46,Auto,0,0
591a68ad-0d1c-4cc8-a3a8-de9443f110e6,2022-08-30,541ab805,85215.0,46076.61,Auto,0,0
68cf93e2-d334-4d72-b93f-2b2d2579115b,2023-06-19,a2321d9a,98587.0,2482.93,Life,1,0
62b86a36-adcf-4780-bf79-59260b8a2f2f,2022-09-10,c9cd5460,125185.0,14927.32,Home,0,1
724494b8-4bd4-4e1d-83e7-409121cfff54,2022-11-18,7c98cf21,26949.0,10773.28,Auto,1,0
ef65acda-a43f-4df2-9663-1638c3d40a1e,2023-07-26,d76bf560,127825.0,12288.26,Home,0,0
bbc1455b-8461-4940-b37b-372de225206b,2024-09-22,052723f2,75393.0,45467.51,Auto,1,0
d10f71d1-77ab-4af2-b536-8bf75b74603e,2023-02-04,f9e2a05f,93553.0,23669.42,Medical,0,0
d60b985a-47fb-485d-a11b-63908d3a5898,2024-05-03,713ce143,26941.0,23581.82,Medical,0,1
436e6e11-fbe2-4242-b39f-a90ae950de74,2023-04-13,8225a81a,45934.0,38148.49,Home,0,0
566a58f6-e319-495a-bf35-2254690e2a97,2023-01-17,14ef8970,43386.0,8147.36,Home,0,0
f32a4ded-b3c8-475a-a120-412123cd5a19,2023-03-22,2fcda0b1,145362.0,24619.64,Medical,0,0
e585f011-e892-447a-9320-095e47015aa9,2024-02-25,1b5ba49d,81886.0,21784.27,Life,0,0
9cc33b21-abda-4cfc-8b40-dea2ffb33671,2022-08-23,ae26b89b,95745.0,30047.08,Medical,1,0
20b62d9f-2027-406e-8997-9ac51a4e2543,2024-07-30,eac34a90,103251.0,49978.11,Auto,1,0
1d8cda53-a933-45fe-be57-2423f909fe80,2023-05-17,79bddf05,114456.0,38587.72,Life,0,1
d732fee5-70a4-4e0c-96fe-3eba38468e15,2024-10-14,7cedd2b3,73413.0,20194.35,Medical,0,0
a104f202-522a-4828-83bc-949a7518b3e2,2023-04-08,dbfb0609,76800.0,41463.88,Life,0,0
b61de44a-c70b-47e3-bdd4-67a5f759e520,2022-10-18,8021f79d,117239.0,8950.06,Life,0,0
c11a0f17-23ed-418b-a66c-524dfa6038e9,2024-09-20,8d15488e,62318.0,2007.95,Life,0,0
1ee7d0e2-6a3a-45c5-84b5-12042441e4f4,2023-01-27,a2d31fd2,139803.0,10620.19,Home,0,0
d2d6b10b-1636-4933-9c36-afbc6e49c6c8,2023-01-15,ac9d405d,90173.0,17350.37,Medical,1,0
bc116e7e-25ae-4ba8-b517-8a46df5697fe,2024-01-10,f25e8b6c,90390.0,25773.75,Home,0,0
803d4564-542e-49f8-b986-99c2f1c76e4d,2023-06-24,07098d89,72329.0,30948.89,Home,0,0
dc2a54f2-3628-425b-a503-c8576f7c36bb,2023-09-29,27f9056c,142418.0,45574.98,Auto,0,0
718f1477-56bb-4359-99fe-b9a345b12ee6,2024-07-23,f567d565,63088.0,25737.77,Auto,0,0
acecc53a-2956-434a-885b-8b1efeafa962,2022-05-06,62e169c1,136868.0,25313.14,Life,0,0
587bd852-98f2-4a54-8d21-06bf4817d1ce,2022-08-25,98fa70b8,123196.0,2987.03,Life,0,0
ab8f342d-b47e-4731-90f4-5190cd155f77,2024-11-13,d29f4ab9,59811.0,2228.12,Auto,0,0
38885360-5ae6-42d0-8d09-323412ed3288,2023-07-22,7eeb00b8,134825.0,27782.42,Auto,0,0
8bfd1105-b6b5-43fd-9480-e2668a665374,2023-02-12,d987a005,75479.0,22189.84,Medical,0,0
0d1fb926-d006-45bc-997c-2e061a4b949c,2024-09-05,c389840c,105392.0,42039.43,Life,0,0
61e0f708-a4d2-4c2a-953c-4775abcdb676,2024-02-25,06042980,107369.0,8453.64,Life,0,1
73eded06-fe35-48ef-8652-1b45325ea779,2024-05-16,773e2a2f,137520.0,1736.1,Auto,0,0
a605a753-fba3-4aea-9842-acf55a06246d,2023-04-29,49ba3fdb,39963.0,22727.42,Medical,0,0
254199a7-f7de-453b-be1c-36937bfc1c39,2024-10-03,e4575aad,75123.0,12255.19,Auto,0,0
0e8e1215-1e16-4b0e-9aa6-f6e26968745b,2024-10-14,3aec5d26,145911.0,2955.91,Auto,0,0
3ca153cf-e3be-470d-8d8d-18003e19af82,2022-09-14,577ac394,122468.0,36367.62,Home,1,0
9e15f75c-ab01-486f-91e4-866485b850b1,2024-11-12,1ad42634,112705.0,6023.85,Life,0,1
258271ff-77e5-42c9-b218-0a6a8d4068cf,2022-10-19,9c43697b,93477.0,30611.82,Medical,1,1
1903ed6c-7e04-42cb-be22-769debe1947d,2023-04-20,7b57d1d1,34388.0,14411.96,Home,0,0
165bdcc0-fb24-4361-b440-8f848ea990dd,2024-07-10,52c7d130,25569.0,9088.05,Life,0,0
52d72e48-7d8d-4e21-85e0-9d81da5cdd7a,2023-03-09,6551b6bc,89836.0,19297.7,Auto,1,0
2327f0d2-c3f1-4dfa-9d27-94365b831f5f,2025-02-19,d1b27a25,124573.0,40171.57,Medical,0,0
6e280f31-0361-475d-8af7-206566078b9d,2023-05-26,532baa74,56586.0,19908.63,Life,0,0
ee8d4e88-67df-490b-9988-9c3ed0852979,2024-04-22,2226a3f4,147018.0,37663.1,Auto,0,0
10dabcfd-2204-46df-82b6-667f6a38dd17,2023-05-25,320239dd,32015.0,6711.57,Home,1,1
0d7014eb-2931-4cf9-8525-e6a5ec226685,2025-02-20,13cf5452,65002.0,38752.19,Medical,0,0
215fbe29-17ba-4148-aa70-c4f4cb87821c,2024-05-19,15ab5f90,136594.0,12228.2,Life,0,0
4ca054b0-3560-4466-a5fa-71e04a2ecdf3,2022-07-14,7493f66e,26254.0,34030.96,Home,0,0
df40b650-0d02-4869-a9b9-9a5a12004519,2022-06-07,a901ba41,37144.0,28506.19,Auto,1,0
11cc76be-c464-4649-a006-b9b7cf2eb5b7,2024-01-28,9c344275,44214.0,46492.66,Auto,0,0
bd47d207-94c1-4b4b-8298-a571f362eeeb,2023-11-23,2eb58895,125654.0,19672.46,Life,0,1
1099b45e-fdc8-4ba4-abda-fd8707a3009b,2024-07-08,bf2cd03a,100719.0,3775.18,Auto,0,0
2db36ed5-c43f-493a-856d-5bd1c3340728,2023-12-15,9413ab47,91774.0,1448.2,Medical,0,0
fed997fd-9c3c-467c-99c4-c277ec645a2e,2022-11-02,1204f846,26090.0,41429.5,Life,0,0
192b983f-357b-4285-937b-4d2a43784354,2023-01-20,1a1c6317,31637.0,26474.41,Home,0,0
a02b0ad6-5676-4a7a-aadc-7360e55844c5,2024-06-03,e1a7eafb,42415.0,38874.58,Life,0,1
c9f0579b-2279-470f-942b-7b8bcb34637b,2023-12-09,7526942d,44071.0,12104.07,Life,0,0
92675d72-9b63-4efa-a75c-444b6962071e,2022-03-27,900a3a0a,78243.0,17581.65,Home,0,1
630b479d-12f8-4ac7-a731-5dbdbba774a6,2023-08-20,3ce2e00c,130951.0,1990.14,Auto,0,0
01aa18f7-c2a7-43f8-a698-5a07937e7b6f,2022-12-22,850b747e,145827.0,48093.87,Home,0,0
9c093038-6cf6-4c86-a442-871ca70e65a6,2024-04-11,ae5b3625,128215.0,33559.46,Medical,0,0
d2c6ce56-a6ea-4ff6-9601-b2ab75190255,2025-02-25,5e17bcd7,61240.0,46693.65,Auto,0,0
db209ddb-3fbf-4798-8ebe-f65d385b9cc9,2024-10-14,cd078189,146146.0,13642.07,Life,1,0
cc13e733-07e9-4be8-853f-c99a91f45d5b,2022-06-15,cb0e8192,103807.0,30767.45,Auto,0,0
dd5bd48d-1afd-414c-8a61-eaf039f868f7,2024-09-16,fab9efbc,121570.0,34085.75,Auto,0,0
82a21a1d-0d0b-45cd-959d-d0930209b563,2025-02-13,1371130b,53434.0,16218.71,Medical,0,0
a35852bf-f492-4478-a7c4-28fdf7c6ee63,2022-07-01,f83c5e12,89724.0,42481.41,Auto,0,1
e435b61f-9610-42d5-ae23-67527a73c7ff,2022-11-05,6e485db5,135359.0,47384.49,Auto,1,1
79d17cad-b9f4-48be-a7f3-fd06f8a5a531,2024-11-24,e2a1b611,95697.0,44300.33,Auto,1,0
a3d37e21-047c-4414-9f05-3f509edefb5d,2022-09-11,9bddb0d7,48732.0,37083.82,Life,0,1
cb13060b-8b50-4a1d-a021-3a1e9cb0095b,2025-01-07,31e0527a,141465.0,14234.5,Auto,0,0
eb87e0c6-8fe8-44cc-8429-b0a5b8c6dbe6,2023-10-04,0025d94c,31314.0,14439.99,Home,0,0
c7cb606f-c80f-4a49-bcab-29391e2d7a0d,2024-01-29,e8fe7719,43954.0,48186.34,Auto,0,0
80aa1550-939a-4ed9-ae32-c0b247f5d898,2023-03-17,b2804fc5,77108.0,1009.08,Medical,0,1
aa80d04c-596f-43a6-b2f2-5dd1ddd81a48,2025-02-12,70a4a29a,107044.0,35944.47,Auto,0,0
429ba1d5-ae6c-445f-9ae0-9012fb8acbdb,2025-01-12,06c20f63,107505.0,35459.19,Auto,0,0
fd55b65b-e29e-4db4-8fdd-cddcfebf50aa,2024-10-28,e50178b1,131195.0,31323.13,Life,0,0
e585b565-cdcd-4418-9677-c651f3542940,2022-04-17,6530881d,123081.0,49510.39,Home,0,0
b84d266e-b616-44df-8dd6-9e03c3d45933,2022-12-17,7c525612,56668.0,15938.03,Auto,0,0
030bebeb-2245-4dff-a5d7-6d91c1151af3,2023-08-30,c733de2e,43061.0,17328.61,Home,0,0
637ac7e8-763f-49fd-81d2-3970a6181e6b,2024-07-10,c1a57e06,99252.0,4407.5,Medical,0,0
d2dd8d44-bf1e-4dc3-9da1-391e72b5a1d0,2023-11-28,027072b1,59749.0,22418.51,Life,0,1
999b4855-395f-4682-8a5d-5a5e1b0c2bdf,2024-10-01,c1478e8f,149668.0,13421.9,Home,0,0
fd4c73a1-8eb0-46b5-adb5-827cceb0be1d,2022-05-03,e185ce17,124680.0,17497.64,Life,0,0
b56fd201-9326-47e4-8692-d1b1d3782b86,2023-05-03,26abfa52,36907.0,41811.3,Auto,0,0
5cf0f5f0-361e-4496-b3e8-3bf16964bed0,2024-03-15,63c79f12,38777.0,46806.48,Medical,0,0
9e481aa3-51a0-4a4d-8c24-697539a2bc82,2024-07-10,706a912e,113229.0,9693.79,Life,1,0
c526ce91-93d5-4911-9f60-ff9fc49559fa,2023-07-03,1a1735f3,71745.0,18939.19,Auto,0,0
17528102-be82-42f1-ae1c-a95dcab72532,2022-08-31,11dcec5b,128464.0,46467.21,Home,0,1
269996ed-3bc8-4ebb-8ad1-8253f1a6e6ab,2025-01-10,f8344c64,148077.0,3559.52,Medical,0,0
e33a4316-162a-446d-af9d-8754390d3063,2023-08-13,f09d8ba3,111865.0,5071.85,Medical,1,1
6ed3aa21-aed1-4e26-98cb-9c0699068e60,2022-07-04,8b820e24,132428.0,8558.15,Home,0,0
4fd02b4d-bf58-4250-9070-85c94294f374,2024-10-12,a5b3c3e7,101818.0,29963.04,Home,0,0
64e9216e-8107-45e5-9ff0-c43d8c30632b,2023-07-17,a9fada91,43624.0,7948.38,Medical,0,0
366ff379-b7c6-40e8-8c16-a3f0340d1f0d,2023-12-23,3e7b82a9,43321.0,48419.78,Life,0,0
6efc41c9-f148-46ff-865d-dc404a22b528,2023-03-07,0e7c6cd9,30488.0,22612.37,Medical,0,0
aa44d2d1-0bb2-4102-b5ed-93d2aba9f8f5,2024-06-14,7e530da7,42574.0,25325.14,Home,0,0
e432581a-fc9e-46da-843e-e72675dd995f,2023-08-09,79def1cd,25240.0,12709.6,Life,0,0
0dfdac3b-048e-4398-9c6e-45a53bb59053,2023-11-18,e611f23d,63221.0,23812.53,Auto,0,0
e1f84170-0403-4eaf-b5d7-5dddf88fbfa3,2023-07-09,51be1847,30478.0,33264.72,Medical,0,0
ec238148-abf0-47e5-ba5c-706408360af6,2022-05-05,98147c34,148055.0,37683.27,Home,1,1
41f46031-59e3-476c-a0f0-4a3ca3291336,2024-04-19,c0f56acc,75645.0,37816.47,Auto,0,0
b7a2e5a5-06c9-4c3f-bfd4-d2c1a798f0a7,2023-07-13,d17302e1,130698.0,29105.61,Medical,0,0
81616060-4cc0-4d3f-829a-3ec304b31c3b,2024-12-28,a6429e40,39262.0,45265.81,Medical,0,0
5cbe32b1-7523-4cc4-9c37-051dfd5a6341,2022-12-03,f8de5d8f,138831.0,40961.69,Life,1,0
4f53efe7-22f0-4122-8802-fb6dfbd2f883,2023-07-28,dac90452,72796.0,37973.88,Home,0,0
a40bc203-318c-4b9d-b22c-12d522449f54,2022-05-04,34657b45,24432.0,3252.47,Auto,0,0
ea2c1ebc-ab66-4905-bc52-e596ad7a40cd,2022-04-04,f8f9bcd0,115257.0,840.46,Medical,0,0
2d2ca140-3cdf-4954-afbd-9271303f84e2,2023-05-02,8c4edb1e,84291.0,11016.14,Life,0,0
1d8bd71d-cc07-4e94-a296-7bcb2e715472,2024-03-26,26798eb6,99104.0,33344.42,Auto,0,0
fae26bf2-6f21-44c9-9b01-9e1467a2074c,2024-10-10,feb68d2a,79399.0,20854.28,Auto,0,0
9cd6b2b4-1cbc-4305-8a23-4b798af26ad2,2022-05-06,0696b34c,147600.0,20419.11,Medical,0,0
71247586-8c16-4d54-ab3e-631056d198d9,2022-11-04,6616955b,99714.0,44287.05,Auto,1,0
a42060bc-3b33-4e77-a6c5-fda16c39ec0a,2024-12-30,f0f206e2,70428.0,44830.36,Medical,0,0
7740e6b3-b340-401a-a59f-bb7775cadd5f,2025-02-02,5890a738,107731.0,45504.18,Life,0,0
0a3a5028-c842-40db-ae35-e45c67e7531c,2025-02-16,264d5107,145646.0,16036.96,Life,1,0
66ce08e5-984c-4b5e-b7a6-ff8a20537cdd,2023-03-05,bb3bed95,20302.0,34707.26,Auto,1,0
7637a339-d84d-4130-b122-09a8ea27ffa2,2022-10-27,6746c923,102558.0,13945.84,Medical,0,0
03925aa7-649f-4124-ad3e-5569bda70990,2025-02-15,5e868c23,20055.0,9935.19,Home,1,1
9a494667-2b8a-4f5f-8ac8-e54116c03f3e,2024-02-12,122985fe,131317.0,9639.31,Life,0,0
e0e33c6b-5024-4a6d-b910-9ad8f9999a85,2024-04-12,997ef665,28717.0,17434.33,Medical,0,0
c7ed05ee-3ad3-40df-9200-0ab206958279,2022-12-06,7c4a6e85,147449.0,21782.9,Medical,1,0
a32d8519-d514-4ba5-b6cf-0ab6e734544d,2022-04-24,09293675,48699.0,41631.98,Medical,0,0
551899f0-0bdc-4ce9-97e1-52b882c21f2e,2024-01-01,4103c671,93686.0,6434.61,Auto,0,0
9d968dca-7a9e-41ec-a4f0-b38d9a0514cf,2025-01-09,3223e157,87661.0,36878.83,Home,0,0
15c3f89c-0204-4fed-bb30-3eea68ab39a6,2024-06-01,542bd7d5,64247.0,26807.02,Auto,0,1
e2042cc6-dcfd-4350-946b-81e08956baa7,2024-01-12,626ea131,134049.0,14753.29,Life,0,0
782fe987-70ee-4838-97b9-e7cc24dbe14c,2024-02-02,56a941d0,36748.0,24894.57,Auto,0,0
d749c9d1-3323-4830-8e5a-d124ed3bbf80,2022-08-15,532bd5e8,125113.0,15347.13,Medical,1,0
4262f8cc-6bc8-4507-8c0f-9208afb44f0e,2022-03-19,320ceb05,24621.0,30006.06,Auto,0,1
24433ae3-f262-4518-a2d8-328fc755a3a1,2025-01-05,ffa211a2,35034.0,21975.27,Medical,0,0
5cabbcdb-ec1b-407b-bd17-b02ba1bbb3c5,2023-12-14,c3e93519,131927.0,8638.07,Home,1,0
bd42e07f-2de5-43b9-83b4-2e5bb7bc1d66,2024-11-30,de4766f2,147858.0,6270.86,Auto,0,0
89673022-d081-444a-a691-37451daeeb6d,2023-11-03,98a21c5d,25126.0,27561.44,Auto,0,0
ec596e0a-298e-4a3c-81f2-44fe6d18bd43,2023-09-04,3179cdf1,25122.0,45169.45,Auto,0,0
476fc0e3-a666-4c08-94f1-3515b242d02a,2022-09-29,6e33df5d,38030.0,17525.91,Medical,0,1
21ec6801-1c0f-412c-b446-a3e81dc338ab,2023-10-27,422c6c33,102838.0,36783.51,Medical,0,0
e0105c58-bf9b-4f87-bbc9-cec25940ce45,2024-04-13,bdb57da4,104717.0,33103.74,Auto,0,0
819d1b70-4d56-41bb-953d-b2f03a1d0706,2023-11-04,5fcacdb4,75658.0,46611.97,Auto,0,0
c30337cf-21bd-4a92-9690-d87ba5eebb71,2024-03-15,85773499,58638.0,41138.56,Home,0,0
f5b90173-089e-4e66-9b9d-a54d60c4b517,2023-05-10,ba8525c8,87067.0,28546.96,Home,0,0
a454d2a7-96be-48fa-a0f7-d8d13b436270,2023-10-08,15864e0e,126476.0,33023.01,Life,0,0
b97bac44-53ad-496d-927f-8e193b008350,2023-04-02,21b1329b,138033.0,44970.13,Home,0,0
61629ebd-37fc-4676-a601-bb3a1b834c10,2022-04-27,d48211a0,125977.0,20276.18,Home,0,0
faed8dd0-d8e7-4e14-9268-1a4c1d59f555,2022-11-16,99bab447,108869.0,16676.34,Home,0,0
eb81c64e-48ee-440b-ae03-1a4858b376fb,2024-09-18,978fa083,125186.0,1035.15,Medical,1,0
2a200f2f-8199-4b16-a0b8-36ff12e076dd,2024-04-17,0f5f9bb4,54674.0,41414.28,Home,0,0
5ca30fd9-a6fd-42f5-93d1-7cb83d8cdbce,2022-06-05,6bd9003d,55854.0,40148.54,Home,1,0
c5b83c01-cfd3-460f-ba31-7b7f9ea825bf,2024-02-29,51d10c13,66271.0,5670.5,Auto,0,0
31036439-9c87-4a4a-be06-898553ddd3ca,2023-05-22,130c7a51,93688.0,29054.44,Medical,1,1
55728262-208e-4431-afe6-7f698fabd3bf,2023-12-18,ad4851df,58518.0,23467.09,Life,0,0
b6604e98-c10e-4d86-aaf1-42d45d2f49ef,2022-03-25,4d75bc43,131076.0,6376.1,Life,0,0
fd8e2b82-277c-4030-81a0-5bc08ab4806c,2022-11-27,9660dc53,30267.0,49038.13,Home,0,0
8e262e40-e9ad-4b2e-9a9c-c61f623716bd,2023-11-15,03afaa8f,110825.0,11127.45,Life,0,0
379ec29d-f8c8-41c5-b6ef-0c1e874bed92,2024-07-04,ef6b96b0,21062.0,3828.09,Life,0,0
85b7d8e6-991d-4bff-99cc-bf863ac702b0,2024-02-09,edb40dcd,136664.0,29944.95,Life,0,0
c5c7ab65-7911-47e2-a849-91eb40808ab9,2022-10-28,725549f9,70448.0,37073.9,Home,0,0
1c27aea6-accc-4976-abe9-1d5a96c4f43e,2024-03-26,4a9716fb,115462.0,2105.95,Life,0,0
0710dd30-557b-4c0f-87a4-e3c033041bbc,2024-12-06,0d6eb660,26229.0,33106.52,Home,0,0
e9d39392-f360-4fd4-8673-632f72553871,2022-12-16,030b0752,76793.0,26848.45,Auto,0,0
3b0fa42c-62fb-4593-84c6-df121cc9e06e,2023-04-22,3ff159b6,134813.0,5611.62,Auto,0,1
daa8b8b6-eb4a-4c4c-a152-a6544ae7823d,2023-04-29,11d2d7ed,67915.0,9039.93,Life,0,0
224b300e-d4c8-4bed-b8df-3bb8f560245e,2022-08-19,6508b4c1,24632.0,28614.73,Auto,0,0
34d79e85-aac1-4b1d-a224-10e3bd6a82b2,2024-01-09,535878b2,124592.0,15169.7,Home,0,0
fbb127f4-ed8a-40e3-9f60-ec83c079d559,2024-12-21,13f9247a,23596.0,46946.63,Auto,0,0
f7fbbfe4-10ef-4a2a-a5a6-cf97012fd521,2023-08-13,0b4289ac,129779.0,41027.64,Life,0,0
144b0f71-a9e0-47f6-8c1e-19745c79273b,2022-03-15,5880b820,26168.0,49186.58,Home,0,0
e261151e-5f8a-4da9-9f93-fe291dd7ed18,2024-09-19,6600194e,128099.0,13353.71,Medical,0,0
9e82af65-0fe6-4d68-8474-60c4d272893d,2023-08-11,abeb9f1e,27561.0,48501.32,Home,0,0
db245586-7543-434e-b761-40d04c754fd0,2023-03-31,b5bb0abe,93794.0,21846.08,Auto,1,0
5655abea-b91b-4a26-aedf-7617efbe4674,2023-12-24,bf652991,102152.0,17702.18,Medical,0,0
bb9360b3-3da0-49ea-8d87-d97afdeb0759,2025-01-25,2f4bf067,145036.0,2992.3,Home,0,0
457f5aee-c4b0-4365-8df0-5fae946e1feb,2024-02-06,ff93e5d4,144049.0,3111.88,Medical,0,0
719b83f6-65dd-43c9-af84-1e14426047d9,2023-05-29,dc475c3b,46734.0,34754.56,Medical,0,0
a0f5b4e9-95a8-44b3-919a-9c20a5ff0802,2024-06-17,88697f3a,26371.0,23167.49,Medical,0,1
67935bbf-0a24-4795-b653-3e48013cd338,2022-07-11,0fa053b2,138894.0,11712.82,Home,0,0
7978cbea-bd1d-438f-b0ad-1037652cb0b0,2022-04-21,8eb4a5ea,46069.0,30891.53,Auto,1,0
8520ed26-ae2a-40e5-8e5a-2202ba1b810b,2024-10-18,2d6fad19,99905.0,13016.48,Home,1,0
7f968d20-f0c3-4090-aa56-a21faef37d8c,2023-06-01,ffdbfc9a,32910.0,29092.77,Auto,0,0
6515fdff-25fa-40ef-b8b4-7e76c130f0ee,2022-06-21,0e794b08,93479.0,18280.83,Home,0,0
52d697de-73db-4249-8c07-4119216eeb9f,2023-10-03,aa8db44b,97735.0,41265.84,Home,0,0
68e05664-7b18-424f-ac6d-ea641e05620b,2022-04-27,f41f2443,101264.0,41124.46,Home,0,0
dd7c1874-59f7-4576-83d8-bb0df9eca882,2023-07-14,b5569889,43275.0,24128.84,Auto,1,0
6fce4776-fd8d-404c-ab36-a4d61caa6eeb,2024-10-24,1c87a56e,92274.0,17865.55,Home,0,0
cf68aada-dda5-4598-893d-782d4b88dae3,2023-02-25,eef418d2,101449.0,18446.71,Medical,0,1
7a51b575-5374-4dae-b195-bd0387650e4e,2023-09-28,f30c8a69,120776.0,40382.87,Home,0,1
813e4b05-93a4-4705-a2eb-9d09f2c5b827,2022-04-23,9405be2c,80004.0,16744.88,Medical,0,0
a6964731-d73f-46cb-ba20-ac39025f2b86,2022-03-02,a1819d5a,82981.0,10848.44,Life,1,1
c1333026-11f7-4c65-9d2a-8eb676bdeef3,2024-07-11,c2963779,104659.0,4692.07,Life,0,0
188f282c-9b38-4913-b716-552a8822807d,2023-05-17,71901d60,74553.0,23601.31,Auto,0,0
383d7908-814a-423b-b0df-5f9183b593a0,2022-03-04,2c928674,68447.0,24365.54,Auto,0,0
17eb946f-41ed-479d-be9b-d888216eb9a8,2024-08-09,6e38841d,54529.0,42124.98,Life,0,0
a9147591-c479-4c0a-b0bf-e129c23674ea,2023-12-28,3e4ee736,146394.0,11451.32,Home,0,1
e5bb3779-8545-4ded-97f3-a84b6cec52fd,2024-04-28,5bf18d8b,95703.0,19359.07,Home,0,0
e3ab4059-68b5-47ae-8d54-b858995fafad,2024-04-08,11a63800,96090.0,40516.08,Home,0,0
fddb81ca-654f-4b6f-95e6-c143ef08f037,2022-08-23,caef4875,37260.0,41269.37,Life,1,0
4775a0ad-2dc7-4c40-b213-0658b866b9fa,2023-09-19,deb64773,132581.0,19538.25,Medical,0,1
8ced8395-b9cc-4aa3-9c0d-1c410164e2c5,2025-02-13,d037418a,23812.0,23226.64,Auto,0,0
04d38341-8624-4ca6-9588-9ffc23386d4e,2024-09-09,b5b6229f,48024.0,15512.65,Medical,0,1
0b836f9c-0ee2-46be-bacf-4e4b4c031ce1,2023-03-05,b189e23d,78656.0,46661.47,Life,0,0
376c4517-edcd-4133-8516-852a70297410,2023-02-03,2b0e658e,136148.0,6372.87,Medical,0,0
ebfd9f16-20af-4812-8c42-0527806c6172,2025-02-12,18b1e245,47285.0,46720.6,Home,1,0
30de98a7-9154-4b0d-b34d-fc79f50973be,2024-04-02,3657f58a,112436.0,34351.39,Home,0,0
d3b084cd-55cb-4250-b956-943a3035c65a,2022-05-24,88fd8de5,136421.0,26812.82,Medical,0,0
b39270cf-971b-4df7-92f6-a2230b209f9e,2024-03-30,a5a9cd3c,21605.0,2116.62,Life,0,0
288088c4-a7f8-49fe-b06a-7b00ef70be3d,2022-06-15,ff93f606,91158.0,24042.01,Medical,0,0
5e39ceeb-8f5f-4085-a01e-1bd8650fb06c,2023-02-23,d17d69df,92303.0,20683.53,Home,1,0
8d943f73-5812-4506-983f-45f6f0a75741,2023-05-26,43578609,47139.0,8480.33,Home,0,0
55c3eaea-c90d-4fdf-bdbe-dbf06dba238a,2022-10-31,5063ee93,97149.0,32992.28,Life,1,0
f2eb7bcf-aa07-4fcc-ac99-2bf9d0a4d14b,2023-10-29,67305cbe,76138.0,48571.97,Medical,1,0
4a91a4ed-4b0c-4d70-93de-669f9211c88f,2023-01-30,974e47bf,138205.0,28328.35,Home,0,0
86afbdb8-c8a1-4c75-b110-ad80bbf67e73,2023-05-09,719a3834,96125.0,35880.29,Home,0,0
